date_time,pm25,hcho,tvoc,temperature,humidity
28/10/2021 14:00,40.83333333,33.25,379.6666667,19.6,67.925
28/10/2021 15:00,48.83333333,33.66666667,350.9166667,19.46666667,68.44166667
28/10/2021 16:00,52.83333333,33.16666667,349.5833333,19.25,69.00833333
28/10/2021 17:00,50.16666667,33.58333333,314.6666667,19.35,68.46666667
28/10/2021 18:00,49,34,360.75,19.79166667,67.65833333
28/10/2021 19:00,47.46666667,31.26666667,491.6,20.21333333,67.6
28/10/2021 20:00,44.64285714,23.42857143,466.2142857,20.5,66.73571429
28/10/2021 21:00,41.33333333,23.91666667,391.75,20.64166667,66.21666667
28/10/2021 22:00,37.08333333,23.5,432.3333333,20.725,66.44166667
28/10/2021 23:00,33.83333333,22.66666667,350.3333333,21.05,65.56666667
29/10/2021 0:00,34,22.66666667,382.5833333,21.05833333,65.925
29/10/2021 1:00,33.16666667,22.33333333,435.5,20.975,65.71666667
29/10/2021 2:00,34.33333333,22.41666667,495.5,20.89166667,66.68333333
29/10/2021 3:00,34.75,22,408.0833333,20.71666667,66.66666667
29/10/2021 4:00,34.92307692,23.23076923,458.1538462,20.63076923,67.25384615
29/10/2021 5:00,32.8,20.45,530.95,20.625,68.49
29/10/2021 6:00,33.95,22.5,415.85,20.39,68.85
29/10/2021 7:00,31.41666667,22.75,402.0833333,20.15,69.075
29/10/2021 8:00,32.5,21.5,385.3333333,20.075,69.41666667
29/10/2021 9:00,33.25,21.83333333,364.8333333,19.90833333,69.73333333
29/10/2021 10:00,33.41666667,23.58333333,430.25,19.91666667,69.85
29/10/2021 11:00,34.08333333,33,350.3333333,19.81666667,70.26666667
29/10/2021 12:00,30.83333333,32.58333333,349.4166667,19.73333333,71.29166667
29/10/2021 13:00,32.33333333,30.75,304.0833333,19.56666667,72.86666667
29/10/2021 14:00,32.16666667,32.83333333,388.6666667,19.49166667,74.01666667
29/10/2021 15:00,31.91666667,32.41666667,473.4166667,19.51666667,74.65833333
29/10/2021 16:00,28.46153846,31.84615385,423.7692308,19.26923077,76.49230769
29/10/2021 17:00,23.16666667,30.08333333,440.3333333,18.90833333,80.10833333
29/10/2021 18:00,25.9375,30.125,550,18.76875,82.29375
29/10/2021 19:00,26.41666667,33.83333333,584.1666667,18.91666667,82.2
29/10/2021 20:00,24.07692308,33.07692308,555.4615385,18.84615385,83.10769231
29/10/2021 21:00,15.83333333,33.33333333,540,18.84166667,83.58333333
29/10/2021 22:00,17.33333333,33.91666667,599.8333333,18.85,84.66666667
29/10/2021 23:00,12.16666667,33.41666667,587.9166667,18.85,85.225
30/10/2021 0:00,10.25,33.83333333,599.0833333,18.94166667,85.38333333
30/10/2021 1:00,12.16666667,35.66666667,672.75,19.01666667,85.575
30/10/2021 2:00,16.41666667,38,661.25,18.91666667,85.56666667
30/10/2021 3:00,9.583333333,35.08333333,631,18.83333333,85.35833333
30/10/2021 4:00,6.666666667,34.83333333,614.4166667,18.81666667,85.23333333
30/10/2021 5:00,6.384615385,36.61538462,582.0769231,18.84615385,84.00769231
30/10/2021 6:00,7.307692308,52.18461538,1660.384615,19.35538462,83.8
30/10/2021 7:00,13.33333333,45.63636364,1103.121212,19.19090909,83.82727273
30/10/2021 8:00,6.44,38.88,864.36,19.104,81.096
30/10/2021 9:00,16.30769231,36.07692308,632.6153846,18.95384615,80.66153846
30/10/2021 10:00,13.91666667,37.25,634.5,19.14166667,80.11666667
30/10/2021 11:00,15.30769231,37.23076923,690.3076923,19.17692308,80.69230769
30/10/2021 12:00,15.66666667,37.5,533.75,19.00833333,80.06666667
30/10/2021 13:00,25.36363636,42.90909091,602,19.05454545,80.19090909
30/10/2021 14:00,24.16666667,42.66666667,611.5,19.125,80.01666667
30/10/2021 15:00,18.41666667,35.83333333,431.0833333,18.93333333,77.74166667
30/10/2021 16:00,20.83333333,33.66666667,357.8333333,18.94166667,75.89166667
30/10/2021 17:00,31.16666667,33.25,316.4166667,18.85,75.11666667
30/10/2021 18:00,31.09090909,31.63636364,294.9090909,18.88181818,74.68181818
30/10/2021 19:00,26.69230769,32.38461538,331.1538462,19.13846154,75.59230769
30/10/2021 20:00,25.69230769,32.30769231,331.4615385,19.53076923,72.96923077
30/10/2021 21:00,23.5,34.25,534.5,19.63333333,73.35
30/10/2021 22:00,17.81818182,35.36363636,747.8181818,19.83636364,73.51818182
30/10/2021 23:00,20.58333333,33.58333333,633.25,19.80833333,74.10833333
31/10/2021 0:00,18.57142857,34.14285714,734.5,19.78571429,74.76428571
31/10/2021 1:00,24.75,33.41666667,721.3333333,19.83333333,76.2
31/10/2021 2:00,33.33333333,30.42857143,581.7142857,17.55882353,67.67058824
31/10/2021 3:00,25.25,23.66666667,277,19.175,79.96666667
31/10/2021 4:00,23.30769231,24.76923077,333,19.12307692,80.76923077
31/10/2021 5:00,27.66666667,33.75,264.4166667,19.01666667,78.55833333
31/10/2021 6:00,26.06666667,33.8,312.6666667,19.61333333,76.13333333
31/10/2021 7:00,29.07142857,36.5,375.7142857,19.94285714,75.90714286
31/10/2021 8:00,30.33333333,35.08333333,308.9166667,19.775,75.21666667
31/10/2021 9:00,33.75,33.83333333,288.9166667,19.68333333,75.45833333
31/10/2021 10:00,34.5,33.91666667,397.75,19.64166667,76.875
31/10/2021 11:00,37.16666667,32.75,348.75,19.35,77.61666667
31/10/2021 12:00,41.5,32.58333333,314.75,19.00833333,79.43333333
31/10/2021 13:00,35.38461538,35.38461538,491.6923077,18.97692308,80.73076923
31/10/2021 14:00,29.08333333,32.66666667,426.25,18.89166667,81.525
31/10/2021 15:00,26.08333333,33.83333333,446.5,18.76666667,82.78333333
31/10/2021 16:00,18.45454545,34.36363636,460.2727273,18.82727273,82.97272727
31/10/2021 17:00,22.66666667,32.83333333,451,18.71666667,84.30833333
31/10/2021 18:00,25.72727273,34.72727273,432.4545455,18.6,85.85454545
31/10/2021 19:00,0,0,0,0,0
31/10/2021 20:00,0,0,0,0,0
31/10/2021 21:00,0,0,0,0,0
31/10/2021 22:00,0,0,0,0,0
31/10/2021 23:00,2.142857143,38.33333333,234.5,14.53333333,66.13333333
1/11/2021 0:00,1.583333333,33.16666667,309.5833333,18.725,86.10833333
1/11/2021 1:00,2.583333333,32.5,288.5,18.55833333,87.09166667
1/11/2021 2:00,7,33.91666667,300.75,18.425,87.95833333
1/11/2021 3:00,4.583333333,33.25,264.6666667,18.125,86.38333333
1/11/2021 4:00,4.333333333,33.33333333,313.25,18.15833333,85.74166667
1/11/2021 5:00,3.285714286,34.42857143,415.7142857,16.1375,74.125
1/11/2021 6:00,0,0,0,0,0
1/11/2021 7:00,0,0,0,0,0
1/11/2021 8:00,0,0,0,0,0
1/11/2021 9:00,0,0,0,0,0
1/11/2021 10:00,0,0,0,0,0
1/11/2021 11:00,0,0,0,0,0
1/11/2021 12:00,0,0,0,0,0
1/11/2021 13:00,0,0,0,0,0
1/11/2021 14:00,0,0,0,0,0
1/11/2021 15:00,0,0,0,0,0
1/11/2021 16:00,0,0,0,0,0
1/11/2021 17:00,0,0,0,0,0
1/11/2021 18:00,0,0,0,0,0
1/11/2021 19:00,0,0,0,0,0
1/11/2021 20:00,0,0,0,0,0
1/11/2021 21:00,0,0,0,0,0
1/11/2021 22:00,0,0,0,0,0
1/11/2021 23:00,0,0,0,0,0
2/11/2021 0:00,0,0,0,0,0
2/11/2021 1:00,0,0,0,0,0
2/11/2021 2:00,0,0,0,0,0
2/11/2021 3:00,0,0,0,0,0
2/11/2021 4:00,0,0,0,0,0
2/11/2021 5:00,0,0,0,0,0
2/11/2021 6:00,0,0,0,0,0
2/11/2021 7:00,0,0,0,0,0
2/11/2021 8:00,0,0,0,0,0
2/11/2021 9:00,0,0,0,0,0
2/11/2021 10:00,0,0,0,0,0
2/11/2021 11:00,0,0,0,0,0
2/11/2021 12:00,0,0,0,0,0
2/11/2021 13:00,0,0,0,0,0
2/11/2021 14:00,0,0,0,0,0
2/11/2021 15:00,10,41.75,274,12.95714286,61.01428571
2/11/2021 16:00,10.25,34.91666667,251.8333333,17.725,86.66666667
2/11/2021 17:00,10.25,35.91666667,311.9166667,17.79166667,87.13333333
2/11/2021 18:00,11.5,35.08333333,300.4166667,17.825,87.63333333
2/11/2021 19:00,5.666666667,35.5,286.6666667,17.89166667,87.20833333
2/11/2021 20:00,6.5,34.75,273.25,18.05833333,86.83333333
2/11/2021 21:00,5.846153846,35.61538462,260.6923077,18.26923077,84.6
2/11/2021 22:00,4.25,35.16666667,248.5,18.425,81.04166667
2/11/2021 23:00,6.75,34.66666667,276.0833333,18.45833333,80.85
3/11/2021 0:00,10.08333333,33.5,285.6666667,18.5,81.04166667
3/11/2021 1:00,12,33.33333333,312.0833333,18.44166667,81.76666667
3/11/2021 2:00,15.91666667,34.58333333,354.1666667,18.35833333,82.60833333
3/11/2021 3:00,16.75,34.33333333,292.5,18.25833333,81.53333333
3/11/2021 4:00,17.91666667,33.08333333,266,18.19166667,80.93333333
3/11/2021 5:00,19.22222222,33.16666667,392.7222222,18.46111111,82.64444444
3/11/2021 6:00,23.86666667,35.33333333,376.4,18.58,83.56
3/11/2021 7:00,33.75,39.16666667,411.0833333,18.54166667,84.43333333
3/11/2021 8:00,26.75,36.41666667,409.8333333,18.425,85.53333333
3/11/2021 9:00,19,34.83333333,359.3333333,18.35,86.15833333
3/11/2021 10:00,20.58333333,32.91666667,280.5833333,18.175,85.68333333
3/11/2021 11:00,26,34.16666667,300.5,18.15833333,85.95833333
3/11/2021 12:00,21.27272727,34.90909091,355.4545455,18.27272727,86.24545455
3/11/2021 13:00,20.08333333,35,346.25,18.225,86.73333333
3/11/2021 14:00,17.58333333,35.25,345.75,18.225,86.38333333
3/11/2021 15:00,18.33333333,35.08333333,411.75,18.30833333,86.68333333
3/11/2021 16:00,32.58333333,35.83333333,326.5833333,18.06666667,87.325
3/11/2021 17:00,29.92307692,35.30769231,315.9230769,17.98461538,87.49230769
3/11/2021 18:00,30.5,35.5,276.8333333,17.925,87.31666667
3/11/2021 19:00,32.58333333,35.75,265.4166667,18,87.78333333
3/11/2021 20:00,18.58333333,34.33333333,264.6666667,18,86.28333333
3/11/2021 21:00,13.33333333,32.83333333,277.25,18,86.30833333
3/11/2021 22:00,12.33333333,32.75,275.75,17.95,87.275
3/11/2021 23:00,10.84615385,33.38461538,303.3846154,18.12307692,87.36923077
4/11/2021 0:00,6.833333333,32.91666667,302.75,18.11666667,87.28333333
4/11/2021 1:00,7.416666667,33.58333333,352.0833333,18.125,88.025
4/11/2021 2:00,8.25,34.16666667,491.8333333,18.15833333,89.03333333
4/11/2021 3:00,9.5,34.08333333,422.9166667,18.09166667,88.8
4/11/2021 4:00,9.916666667,32.58333333,378.3333333,18.11666667,89.375
4/11/2021 5:00,7.642857143,33.38461538,304.2307692,16.25625,77.39375
4/11/2021 6:00,6.591836735,61.18367347,1424.612245,18.71020408,91.25102041
4/11/2021 7:00,7.125,45.75,602.1875,18.4875,91.1375
4/11/2021 8:00,6.583333333,32.33333333,345.3333333,18.375,90.7
4/11/2021 9:00,5.75,32,317.25,18.4,90.24166667
4/11/2021 10:00,7.416666667,33.33333333,280.3333333,18.40833333,89.90833333
4/11/2021 11:00,18.58333333,33.25,290.6666667,18.29166667,89.68333333
4/11/2021 12:00,21.16666667,34.25,354.75,18.34166667,89.8
4/11/2021 13:00,23.41666667,36.16666667,349.75,18.34166667,89.9
4/11/2021 14:00,40.08333333,38.75,322.9166667,18.25,90.29166667
4/11/2021 15:00,16.33333333,35,362.0833333,18.325,90.29166667
4/11/2021 16:00,5.833333333,33.58333333,329.5,18.225,90.40833333
4/11/2021 17:00,6,33.25,353.8333333,18.34166667,90.65
4/11/2021 18:00,6.416666667,32.5,308.6666667,18.19166667,91.39166667
4/11/2021 19:00,6.916666667,33.33333333,359.4166667,18.275,91.35833333
4/11/2021 20:00,6.75,33,327.75,18.31666667,91.83333333
4/11/2021 21:00,5.142857143,35.78571429,381.3571429,18.4,91.56428571
4/11/2021 22:00,1.166666667,38,408,18.58333333,90.93333333
4/11/2021 23:00,3.071428571,34.92857143,333.2142857,18.52142857,91.61428571
5/11/2021 0:00,11.46666667,34.25,277.8333333,17.65882353,85.63529412
5/11/2021 1:00,21.07692308,28.58333333,246.4166667,16.35384615,88.96923077
5/11/2021 2:00,21.5,31.66666667,268.8333333,17.31818182,98.92727273
5/11/2021 3:00,16.91666667,32.75,284.5,17.43333333,98.60833333
5/11/2021 4:00,18,33,280.25,17.525,98.68333333
5/11/2021 5:00,17,33.22222222,276.7777778,17.5,98.8
5/11/2021 6:00,0,0,0,0,0
5/11/2021 7:00,0,0,0,0,0
5/11/2021 8:00,0,0,0,0,0
5/11/2021 9:00,0,0,0,0,0
5/11/2021 10:00,0,0,0,0,0
5/11/2021 11:00,0,0,0,0,0
5/11/2021 12:00,0,0,0,0,0
5/11/2021 13:00,0,0,0,0,0
5/11/2021 14:00,0,0,0,0,0
5/11/2021 15:00,0,0,0,0,0
5/11/2021 16:00,0,0,0,0,0
5/11/2021 17:00,29,37.6,239.3,17.65,90.07142857
5/11/2021 18:00,29,37.25,344.75,19.10833333,98.19166667
5/11/2021 19:00,16.33333333,35.58333333,265,19.86666667,98.30833333
5/11/2021 20:00,10,27,322.0833333,20.26666667,97.66666667
5/11/2021 21:00,9.916666667,28.25,405.0833333,19.73333333,98.18333333
5/11/2021 22:00,9.307692308,39.61538462,412.0769231,19.54615385,98.54615385
5/11/2021 23:00,10,43.45454545,414.3636364,19.52727273,98.7
6/11/2021 0:00,10.75,45.58333333,431.8333333,19.55,98.625
6/11/2021 1:00,10.91666667,44.5,424.0833333,19.575,98.825
6/11/2021 2:00,11.91666667,40.58333333,414.0833333,19.725,99.45833333
6/11/2021 3:00,12.58333333,39.83333333,409.9166667,19.73333333,99.29166667
6/11/2021 4:00,11,38.08333333,379.6666667,19.76666667,99.54166667
6/11/2021 5:00,10.84615385,39.92307692,410.7692308,19.79090909,99.43636364
6/11/2021 6:00,14.06521739,60.47826087,1497.652174,20.05681818,99.2
6/11/2021 7:00,14,86.17391304,1613.130435,20.15,99.4
6/11/2021 8:00,2.666666667,70.08333333,1342.583333,0,0
6/11/2021 9:00,1.833333333,53.91666667,1030.833333,0,0
6/11/2021 10:00,1.916666667,51.16666667,803.0833333,0,0
6/11/2021 11:00,1.333333333,51,585.5,0,0
6/11/2021 12:00,0.5,50.58333333,438.6666667,0,0
6/11/2021 13:00,0.615384615,51,628.6923077,0,0
6/11/2021 14:00,0.166666667,51,525.4166667,0,0
6/11/2021 15:00,0,51.09090909,428.9090909,0,0
6/11/2021 16:00,9.833333333,48.08333333,457.6666667,0,0
6/11/2021 17:00,18.5,46.58333333,416.5833333,20.04,99.22
6/11/2021 18:00,21.25,41.16666667,447,20.09166667,98.55833333
6/11/2021 19:00,20.83333333,33.66666667,411.1666667,20.05,98.9
6/11/2021 20:00,28.47058824,31.35294118,345.8235294,20.65294118,97.05294118
6/11/2021 21:00,11.66666667,28,259.3333333,21.65,93.43333333
6/11/2021 22:00,11.4,23.8,299.9333333,21.76666667,93.76666667
6/11/2021 23:00,11.75,19.33333333,299.1666667,21.7,95.65
7/11/2021 0:00,6.071428571,21.42857143,488.0714286,21.39285714,97.36428571
7/11/2021 1:00,7.538461538,27.69230769,391.7692308,21.27692308,97.43846154
7/11/2021 2:00,6.5,28.5,419.0833333,21.075,97.45
7/11/2021 3:00,11.83333333,23.91666667,321.9166667,20.725,94.64166667
7/11/2021 4:00,10.66666667,22,283.4166667,20.49166667,93.63333333
7/11/2021 5:00,8.545454545,23.27272727,292,20.43636364,92.75454545
7/11/2021 6:00,7,26.53846154,503.8461538,20.76923077,94.57692308
7/11/2021 7:00,5.071428571,27.64285714,417.6428571,20.77857143,94.81428571
7/11/2021 8:00,3.615384615,26.23076923,366.9230769,20.60769231,94.03846154
7/11/2021 9:00,4.153846154,23.38461538,325.9230769,20.45384615,93.12307692
7/11/2021 10:00,4.153846154,23.15384615,323.9230769,20.30769231,92.82307692
7/11/2021 11:00,4.083333333,21.75,345.3333333,20.34166667,92.425
7/11/2021 12:00,3.916666667,23.66666667,341.5833333,20.33333333,92.03333333
7/11/2021 13:00,4.166666667,22.75,360,20.35,91.45
7/11/2021 14:00,3.5,24,430.1666667,20.325,92.125
7/11/2021 15:00,3.666666667,23.58333333,453.75,20.26666667,92.40833333
7/11/2021 16:00,4.153846154,22.76923077,381.4615385,20.3,92.15384615
7/11/2021 17:00,4.923076923,22.15384615,309.3076923,20.19230769,91.23076923
7/11/2021 18:00,2,22.23076923,297.9230769,20.12307692,91.10769231
7/11/2021 19:00,13,21.05882353,328.4705882,20.51176471,90.64117647
7/11/2021 20:00,2.416666667,21.83333333,291.5,20.39166667,91.84166667
7/11/2021 21:00,2.692307692,25.15384615,270,20.26153846,89.60769231
7/11/2021 22:00,0,33.22222222,231.7777778,19.46666667,81.35
7/11/2021 23:00,5.235294118,39.11764706,388.2941176,19.47058824,78.28823529
8/11/2021 0:00,0,41.6875,279.8125,18.66875,69.83125
8/11/2021 1:00,0,36.375,248.9375,17.31875,67.1125
8/11/2021 2:00,0.166666667,35.38888889,254.2777778,17.07777778,65.66111111
8/11/2021 3:00,0,35.35714286,248.0714286,16.5,64.47142857
8/11/2021 4:00,0,34.82352941,314.2352941,16.80588235,63.10588235
8/11/2021 5:00,0.176470588,33.82352941,337.1176471,16.98823529,61.95882353
8/11/2021 6:00,2.055555556,31,366.9444444,17.8,60.48333333
8/11/2021 7:00,1.571428571,28.71428571,369.5714286,17.99285714,59.27857143
8/11/2021 8:00,2,30.28571429,355.5,17.90714286,57.27142857
8/11/2021 9:00,1.866666667,29.33333333,318.3333333,17.73333333,54.50666667
8/11/2021 10:00,1.307692308,29.76923077,306.5384615,17.7,52.69230769
8/11/2021 11:00,1.125,28,292.6875,17.4625,50.9375
8/11/2021 12:00,2,28,293.6666667,17.34166667,50.29166667
8/11/2021 13:00,1.6,28,271.4,17.04666667,48.12
8/11/2021 14:00,2,27.58333333,263.1666667,16.75,46.89166667
8/11/2021 15:00,1.857142857,28.07142857,318.8571429,16.6,46.27857143
8/11/2021 16:00,2.153846154,28,313.5384615,16.03846154,44.03076923
8/11/2021 17:00,3.833333333,29.75,277.5,14.04166667,40.63333333
8/11/2021 18:00,4,30.46153846,255.5384615,13.70769231,39.59230769
8/11/2021 19:00,3,33.75,273.25,13.89166667,38.05
8/11/2021 20:00,2.583333333,34.91666667,272.0833333,14.14166667,37.91666667
8/11/2021 21:00,3.166666667,32.5,282,14.375,39.875
8/11/2021 22:00,3.416666667,30.75,289.75,14.625,40.13333333
8/11/2021 23:00,4.083333333,30.16666667,308.4166667,14.78333333,41.28333333
9/11/2021 0:00,3.857142857,29.28571429,299,14.88571429,41.86428571
9/11/2021 1:00,3.363636364,29.18181818,340.9090909,14.92727273,42.26363636
9/11/2021 2:00,4.25,29.16666667,334.1666667,14.76666667,43.01666667
9/11/2021 3:00,4.230769231,28.46153846,301.1538462,14.66923077,43.18461538
9/11/2021 4:00,1.692307692,29.46153846,485.5384615,15.51538462,44.83846154
9/11/2021 5:00,4.083333333,27.25,332.3333333,15.225,42.075
9/11/2021 6:00,3.5,26.58333333,349.5833333,15.06666667,41.94166667
9/11/2021 7:00,1.666666667,26.58333333,469.9166667,15.9,42.86666667
9/11/2021 8:00,1.166666667,26.08333333,455.6666667,16.05833333,42.825
9/11/2021 9:00,1.727272727,26.18181818,439.5454545,16.12727273,44.08181818
9/11/2021 10:00,1.25,26.08333333,467.4166667,16.09166667,42.94166667
9/11/2021 11:00,0.916666667,26.83333333,463.5,16.09166667,41.475
9/11/2021 12:00,1.666666667,27.41666667,457.5,16.1,41.64166667
9/11/2021 13:00,4.714285714,26.35714286,414.2857143,16.12857143,42.45714286
9/11/2021 14:00,3.75,26.08333333,406.0833333,16.125,42.59166667
9/11/2021 15:00,2.75,26.66666667,474.5833333,15.78333333,42.05
9/11/2021 16:00,5.363636364,26.54545455,332.8181818,14.65454545,41.49090909
9/11/2021 17:00,3.75,28.5,311.5,14.60833333,40.55
9/11/2021 18:00,4,30.66666667,363.1666667,14.73333333,41.21666667
9/11/2021 19:00,4.416666667,30.16666667,390.0833333,15.11666667,42.25
9/11/2021 20:00,3.416666667,26.91666667,372.5,15.225,41.225
9/11/2021 21:00,5.083333333,27,423.75,15.38333333,42.4
9/11/2021 22:00,6.166666667,26.08333333,426,15.40833333,43
9/11/2021 23:00,2.083333333,26.41666667,335.9166667,15.15833333,39.29166667
10/11/2021 0:00,3,27.5,403.75,15.25,41.25
10/11/2021 1:00,0,0,0,0,0
10/11/2021 3:00,8.083333333,27,476.25,15.49166667,45.58333333
10/11/2021 4:00,5.333333333,26.66666667,328.25,15.26666667,42.74166667
10/11/2021 5:00,3.153846154,28,603.9230769,15.66153846,45.63076923
10/11/2021 6:00,6.916666667,30.25,883.1666667,15.85833333,48.1
10/11/2021 7:00,6.666666667,27.5,695.5833333,15.9,48.9
10/11/2021 8:00,14.75,28.66666667,587.0833333,15.89166667,50.34166667
10/11/2021 9:00,18.16666667,27,552.75,15.85,52.38333333
10/11/2021 10:00,14.41666667,27.58333333,485.5833333,15.81666667,54.06666667
10/11/2021 11:00,18.33333333,29,477.9166667,15.71666667,53.75833333
10/11/2021 12:00,20.83333333,30.41666667,446.25,15.65833333,54.325
10/11/2021 13:00,23.41666667,30.75,424.4166667,15.60833333,56.26666667
10/11/2021 14:00,20.23076923,29,452.0769231,15.49230769,58.91538462
10/11/2021 15:00,21.25,31.5,626.1666667,15.34166667,60.91666667
10/11/2021 16:00,25.53846154,36.15384615,618.3076923,14.89230769,61.36923077
10/11/2021 17:00,16,37.30769231,464.2307692,14.93076923,57.02307692
10/11/2021 18:00,14,36.76923077,435.1538462,15.16153846,54.30769231
10/11/2021 19:00,9.333333333,32.41666667,382.3333333,15.56666667,48.90833333
10/11/2021 20:00,6.461538462,33.61538462,408.8461538,16.02307692,45.07692308
10/11/2021 21:00,2.833333333,33.08333333,384.0833333,16.35833333,44.35833333
10/11/2021 22:00,1.75,33,357.1666667,16.4,43.46666667
10/11/2021 23:00,2.166666667,32.66666667,350.8333333,16.525,43.68333333
11/11/2021 0:00,1.666666667,28.75,390.8333333,19.84166667,38.425
11/11/2021 1:00,1.45,40.75,487.3,20.795,36.835
11/11/2021 2:00,1.882352941,36.64705882,528.1176471,16.04705882,44.60588235
11/11/2021 3:00,11.47058824,26,559.1764706,16.11176471,46.60588235
11/11/2021 4:00,5.785714286,26,384.5,16.43571429,45.53571429
11/11/2021 5:00,2.25,28.0625,443.8125,15.8625,47.1
11/11/2021 6:00,2.3125,26.1875,474.5,16.5125,50.31875
11/11/2021 7:00,1.333333333,27.5,543.25,16.95833333,51.1
11/11/2021 8:00,2.25,28.25,525,16.88333333,51.45
11/11/2021 9:00,7,28.75,494.1666667,16.8,52.39166667
11/11/2021 10:00,7.25,28.75,455,16.775,54.38333333
11/11/2021 11:00,10.41666667,29.25,408.75,16.725,56.025
11/11/2021 12:00,13.33333333,32.75,460.8333333,16.68333333,57.575
11/11/2021 13:00,12.66666667,32.5,473.1666667,16.63333333,58.3
11/11/2021 14:00,15.08333333,31.5,519.25,16.58333333,60.50833333
11/11/2021 15:00,21.38461538,31.84615385,529.4615385,16.21538462,62.52307692
11/11/2021 16:00,31.16666667,35.83333333,571.9166667,15.55833333,61.65833333
11/11/2021 17:00,29.15384615,37,417.8461538,15.66153846,57.56153846
11/11/2021 18:00,19.33333333,31.91666667,355.0833333,16.11666667,55.06666667
11/11/2021 19:00,12,32.76923077,317.2307692,16.81538462,51.65384615
11/11/2021 20:00,10,32.58333333,295.25,17.08333333,49.58333333
11/11/2021 21:00,7.5,33.08333333,328.8333333,16.975,49.39166667
11/11/2021 22:00,6.416666667,32.66666667,295.9166667,17.06666667,47.99166667
11/11/2021 23:00,6.333333333,32.83333333,379.9166667,17.05,48.04166667
12/11/2021 0:00,5.083333333,32.91666667,388,17.01666667,45.65833333
12/11/2021 1:00,4.333333333,33.08333333,396.6666667,17.05,42.18333333
12/11/2021 2:00,6.214285714,33.92857143,617.6428571,17.19285714,42.57142857
12/11/2021 3:00,6.909090909,32.45454545,500.0909091,17.18181818,44.2
12/11/2021 4:00,5.833333333,29,346.75,17.16666667,43.275
12/11/2021 5:00,4.47826087,51.10869565,1923.717391,17.53695652,49.20869565
12/11/2021 6:00,4.421052632,47.21052632,1069.526316,17.46842105,48.33157895
12/11/2021 7:00,6,26.16666667,403,17.3,44.91666667
12/11/2021 8:00,6.333333333,26,365.5833333,17.25,45.59166667
12/11/2021 9:00,6,26.75,402.4166667,17.26666667,46.875
12/11/2021 10:00,7.333333333,26.25,399.0833333,17.20833333,48.7
12/11/2021 11:00,10.54545455,26.90909091,354.7272727,17.17272727,48.48181818
12/11/2021 12:00,10.16666667,27.91666667,417,17.15833333,48.78333333
12/11/2021 13:00,9.333333333,28.41666667,537.9166667,17.125,50.375
12/11/2021 14:00,10.5,29.25,509.4166667,17.10833333,51.23333333
12/11/2021 15:00,10.66666667,28.33333333,430.0833333,17.04166667,50.64166667
12/11/2021 16:00,17,27,537.6666667,16.67333333,59.36666667
12/11/2021 17:00,16,34.9375,487.9375,16.775,60.08125
12/11/2021 18:00,21.08333333,24.75,588.4166667,16.48333333,60.775
12/11/2021 19:00,17.94736842,37.10526316,458.8421053,16.36315789,56.36842105
12/11/2021 20:00,18.25,34.16666667,431,16.44166667,54.63333333
12/11/2021 21:00,15.33333333,32.25,386.5,16.46666667,52.61666667
12/11/2021 22:00,15.5,33.25,388.5833333,16.43333333,53.23333333
12/11/2021 23:00,17.14285714,33.14285714,587.1428571,16.41428571,54.02857143
13/11/2021 0:00,17.91666667,33.16666667,495.1666667,16.48333333,55.64166667
13/11/2021 1:00,23.75,33.41666667,508.9166667,16.4,56.66666667
13/11/2021 2:00,22.91666667,32.91666667,634.75,16.36666667,57.3
13/11/2021 3:00,18.66666667,33.08333333,540.5833333,16.375,57.36666667
13/11/2021 4:00,22.33333333,32.91666667,445.4166667,16.35833333,58.49166667
13/11/2021 5:00,21.42857143,31.14285714,465.1428571,16.61428571,60.20714286
13/11/2021 6:00,25.75,34.375,641.6875,16.6125,61.7625
13/11/2021 7:00,26.61538462,34.07692308,558.7692308,16.74615385,61.97692308
13/11/2021 8:00,26.75,34.66666667,505.9166667,16.74166667,63.96666667
13/11/2021 9:00,20.75,33.66666667,413.1666667,16.65,63.725
13/11/2021 10:00,21.33333333,33.5,400.75,16.53333333,63.89166667
13/11/2021 11:00,17.83333333,33.33333333,401,16.45833333,64.425
13/11/2021 12:00,17.5,34.16666667,401.9166667,16.31666667,63.90833333
13/11/2021 13:00,24.71428571,35.42857143,418.1428571,16.20714286,64
13/11/2021 14:00,23.33333333,36.33333333,445.1666667,16.125,64.11666667
13/11/2021 15:00,21.08333333,35.25,408.5,15.96666667,63.78333333
13/11/2021 16:00,25.15,33.85,776.85,15.45,65.595
13/11/2021 17:00,28.42105263,35.73684211,767.9473684,15.01578947,65.45263158
13/11/2021 18:00,25.92857143,37,501.2142857,15.41428571,61.42857143
13/11/2021 19:00,19.61538462,35.84615385,393.7692308,16.12307692,57.86153846
13/11/2021 20:00,14.06666667,34.46666667,355.9333333,16.5,55.24
13/11/2021 21:00,13,37.89473684,766.7368421,16.84210526,54.30526316
13/11/2021 22:00,8.933333333,37.73333333,787.5333333,16.76666667,54.29333333
13/11/2021 23:00,6.3125,36.3125,586,16.73125,53.75625
14/11/2021 0:00,5.642857143,35.28571429,451.5,16.89285714,52.81428571
14/11/2021 1:00,8.333333333,33.25,431.25,16.89166667,52.38333333
14/11/2021 2:00,10.83333333,34,546.1666667,16.88333333,53.65
14/11/2021 3:00,15.83333333,32.16666667,512.6666667,17.03333333,54.45
